log_timestamp,ip,raw,day,hour,minute
1601288759971,192.168.97.81,112.246.44.221 - - [28/Sep/2020:18:25:59 +0800] "GET /bidsdk?iclicashsid=YmQyNzgyMjMyMDIxZDY2OGRjMjcwLjE0OC0yMDU4&opt_ab_test_id=75626&opt_ab_trace=0&opt_ad_context=&opt_androidid=c6b2a70bccbac86c&opt_app_pkgid=com.jifen.qukan&opt_app_vc=30997000&opt_app_vn=3.9.97.000.0923.1549&opt_bootstrap_v=1.371&opt_brand=vivo&opt_channel=255&opt_current_index=2&opt_current_page=1&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=3.2.1&opt_dsp_slotid=5015000222&opt_exp_id=1%2C67782%2C79562%2C82572%2C82731&opt_ideaid=0&opt_imei=861448043068096&opt_imsi=460027650075691&opt_limit_price=0&opt_mediaid=80000001&opt_meid=&opt_memberid=427554804&opt_model=V1818A&opt_nettype=NETTYPE_WIFI&opt_oaid=&opt_orientation=2&opt_os_version=8.1.0&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=YmQyNzgyMjMyMDIxZDY2OGRjMjcwLjE0OC0yMDU4&opt_seq_id=1&opt_slotid=1018971&opt_src=KUAISHOU&opt_unique_slotid=null&opt_v=2.840&os=Android&sh=1520&sw=720&t=dsp_reqid&timestamp=1601288759970&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 8.1.0; V1818A Build/OPM1.171019.026)" "112.246.44.221" "-" 0.000 "tuid=IGmo31jIuqR7HuC5lQYVYA" "tkid=ACEgaajfWMi6pHse4LmVBhVgySjJ2vQprzs0NzUxNDk1MDg5NTIyNQ",2020-09-28,18,25
1601288759889,192.168.86.63,118.212.212.196 - - [28/Sep/2020:18:25:59 +0800] "GET /bidsdk?gdt_ad_num=0&iclicashsid=YjJjYmUwNzlhZDFiZGFhYjJmMzEwLjg3ODEwMTM2&is_background=0&is_cache=0&opt_ab_test_id=75625&opt_ab_trace=0&opt_ad_context=&opt_androidid=2c93b1669c48d621&opt_app_pkgid=com.jifen.qukan&opt_app_vc=30995000&opt_app_vn=3.9.95.000.0909.1541&opt_bootstrap_v=1.371&opt_brand=HONOR&opt_channel=&opt_current_index=0&opt_current_page=0&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=2.840&opt_dsp_slotid=9000050&opt_exp_id=1%2C67783%2C79562%2C82572&opt_ideaid=0&opt_imei=&opt_imsi=&opt_limit_price=0&opt_mediaid=80000001&opt_meid=&opt_memberid=1130502941&opt_model=MOA-AL20&opt_nettype=NETTYPE_LTE&opt_oaid=d31c8752-a55b-43f9-9911-3b891fec2ddf&opt_orientation=0&opt_os_version=10&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=YjJjYmUwNzlhZDFiZGFhYjJmMzEwLjg3ODEwMTM2&opt_seq_id=1&opt_slotid=9000050&opt_src=ADX&opt_unique_slotid=null&opt_v=2.840&os=Android&sh=1470&sw=720&t=dsp_reqid&timestamp=1601288764487&toutiao_ad_num=0&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 10; MOA-AL20 Build/HONORMOA-AL20)" "118.212.212.196" "-" 0.000 "tuid=-ttTTj4QOYoznSwUW8oEjQ" "tkid=ACH621NOPhA5ijOdLBRbygSNctRfg5_CmIo0NzUxNDk1MDg5NTIyNQ",2020-09-28,18,25
1601288759971,192.168.91.202,111.163.78.12 - - [28/Sep/2020:18:25:59 +0800] "GET /bidsdk?iclicashsid=ZGUwZGY5M2MxNjc0OWM4NWIwNWQwLjkwODE3MzQ4&opt_ab_test_id=&opt_ab_trace=0&opt_ad_context=&opt_androidid=b635abdc7073e3b0&opt_app_pkgid=com.jifen.qukan&opt_app_vc=30997000&opt_app_vn=3.9.97.000.0923.1549&opt_bootstrap_v=1.371&opt_brand=HONOR&opt_channel=&opt_current_index=0&opt_current_page=0&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=&opt_dsp_slotid=2050690674485907&opt_exp_id=1%2C79562%2C82572%2C82731&opt_ideaid=0&opt_imei=869740038083615&opt_imsi=460012321463861&opt_limit_price=0&opt_mediaid=80000001&opt_meid=&opt_memberid=75556794&opt_model=COR-AL00&opt_nettype=NETTYPE_WIFI&opt_oaid=dfe636f7-e776-6c4d-cfef-fdbfeff7c761&opt_orientation=0&opt_os_version=9&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=ZGUwZGY5M2MxNjc0OWM4NWIwNWQwLjkwODE3MzQ4&opt_seq_id=1&opt_slotid=7641003&opt_src=GDT&opt_unique_slotid=null&opt_v=2.840&os=Android&sh=2128&sw=1080&t=dsp_reqid&timestamp=1601288759095&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 9; COR-AL00 Build/HUAWEICOR-AL00)" "111.163.78.12" "-" 0.000 "tuid=-52_DY8XSz-Dz2VpeOCQNg" "tkid=ACH7nb8NjxdLP4PPZWl44JA2lO4UrZBMPz00NzUxNDk1MDg5NTIyNQ",2020-09-28,18,25
1601288759900,192.168.97.83,111.19.48.107 - - [28/Sep/2020:18:25:59 +0800] "GET /bidsdk?gdt_ad_num=0&iclicashsid=MjVjMmE2ZjE0ODExOTM4YWFjYTcwLjEwOS0yMDU4&is_background=0&is_cache=1&opt_ab_test_id=75625&opt_ab_trace=0&opt_ad_context=&opt_androidid=987a5798e56fb8b4&opt_app_pkgid=com.jifen.qukan&opt_app_vc=30997000&opt_app_vn=3.9.97.000.0923.1549&opt_bootstrap_v=1.371&opt_brand=vivo&opt_channel=255&opt_current_index=0&opt_current_page=0&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=2.840&opt_dsp_slotid=1027423&opt_exp_id=1%2C67783%2C79562%2C82572%2C82731&opt_ideaid=0&opt_imei=863600038825090&opt_imsi=460020746139878&opt_limit_price=0&opt_mediaid=80000001&opt_meid=&opt_memberid=216906083&opt_model=vivo+Y67&opt_nettype=NETTYPE_WIFI&opt_oaid=&opt_orientation=0&opt_os_version=6.0&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=MjVjMmE2ZjE0ODExOTM4YWFjYTcwLjEwOS0yMDU4&opt_seq_id=1&opt_slotid=1027423&opt_src=ADX&opt_unique_slotid=null&opt_v=2.840&os=Android&sh=1280&sw=720&t=dsp_reqid&timestamp=1601288758316&toutiao_ad_num=0&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 6.0; vivo Y67 Build/MRA58K)" "111.19.48.107" "-" 0.000 "tuid=IOJPJWGDOoTHm8BAtkggSg" "tkid=ACEg4k8lYYM6hMebwEC2SCBKGZlC_DkgvOw0NzUxNDk1MDg5NTIyNQ",2020-09-28,18,25
1601288759795,192.168.96.214,39.128.113.180 - - [28/Sep/2020:18:25:59 +0800] "GET /bidsdk?gdt_ad_num=0&iclicashsid=NmY2NDhlYzY0NjkwNmJjZWQ0MGIwLjAzNy0yMDUt&is_background=0&is_cache=0&opt_ab_test_id=&opt_ab_trace=0&opt_ad_context=&opt_androidid=fde81be64ddc36b1&opt_app_pkgid=com.jifen.qukan&opt_app_vc=30997003&opt_app_vn=3.9.97.003.0927.1923&opt_bootstrap_v=1.372&opt_brand=HUAWEI&opt_channel=3&opt_current_index=0&opt_current_page=1&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=2.840&opt_dsp_slotid=7664563&opt_exp_id=1%2C67783%2C79562%2C82572&opt_ideaid=0&opt_imei=864042048751900&opt_imsi=460028779685642&opt_limit_price=0&opt_mediaid=80000001&opt_meid=A00000A9858726&opt_memberid=52052523&opt_model=DUB-AL00a&opt_nettype=NETTYPE_WIFI&opt_oaid=3fe73bbb-775f-1ccd-36ff-d1a696629843&opt_orientation=0&opt_os_version=8.1.0&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=NmY2NDhlYzY0NjkwNmJjZWQ0MGIwLjAzNy0yMDUt&opt_seq_id=1&opt_slotid=7664563&opt_src=ADX&opt_unique_slotid=null&opt_v=2.840&os=Android&sh=1440&sw=720&t=dsp_reqid&timestamp=1601288759216&toutiao_ad_num=0&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 8.1.0; DUB-AL00a Build/HUAWEIDUB-AL00a)" "39.128.113.180" "-" 0.000 "tuid=UpRdpyV8-GkZOZbQdsjhsw" "tkid=ACFSlF2nJXz4aRk5ltB2yOGzxnBelP7AYqA0NzUxNDk1MDg5NTIyNQ",2020-09-28,18,25
1601288759852,192.168.86.42,116.115.98.226 - - [28/Sep/2020:18:25:59 +0800] "GET /bidsdk?gdt_ad_num=0&iclicashsid=NDZjZDQwNmIxM2M2MjkxMjMyMzgwLjQxNjE3MzUx&is_background=0&is_cache=0&opt_ab_test_id=&opt_ab_trace=0&opt_ad_context=&opt_androidid=344382d6c99d85dd&opt_app_pkgid=com.jifen.qukan&opt_app_vc=30997000&opt_app_vn=3.9.97.000.0923.1549&opt_bootstrap_v=1.371&opt_brand=Xiaomi&opt_channel=259&opt_current_index=0&opt_current_page=0&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=2.810&opt_dsp_slotid=7268884&opt_exp_id=1%2C53933%2C68534%2C75762%2C75936%2C77217%2C78041%2C78612%2C79562%2C80368%2C80554%2C81092%2C81442%2C81679%2C81688%2C81859%2C82047%2C82142%2C82153%2C82174%2C82202%2C82299%2C82365%2C82404%2C82475%2C82566%2C82595%2C82726%2C82744%2C82750&opt_ideaid=0&opt_imei=862305035727544&opt_imsi=&opt_limit_price=0&opt_mediaid=80000001&opt_meid=&opt_memberid=1091279826&opt_model=Redmi+Note+3&opt_nettype=NETTYPE_WIFI&opt_oaid=&opt_orientation=0&opt_os_version=5.1.1&opt_report_type=0&opt_sdk_adtype=7&opt_searchid=NDZjZDQwNmIxM2M2MjkxMjMyMzgwLjQxNjE3MzUx&opt_seq_id=1&opt_slotid=7268884&opt_src=ADX&opt_unique_slotid=null&opt_v=2.810&os=Android&sh=1920&sw=1080&t=dsp_reqid&timestamp=1601288760230&toutiao_ad_num=0&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 5.1.1; Redmi Note 3 MIUI/V7.5.2.0.LHOCNDD)" "116.115.98.226" "-" 0.000 "tuid=n0hkC2ketP9bqshNahsqCw" "tkid=ACGfSGQLaR60_1uqyE1qGyoL1YRE-E-SrM80NzUxNDk1MDg5NTIyNQ",2020-09-28,18,25
1601288759824,192.168.86.72,1.59.58.109 - - [28/Sep/2020:18:25:59 +0800] "GET /bidsdk?gdt_ad_num=0&iclicashsid=NmYxMDNjZmQ0MTc2Yjg2YThmYTYwLjM5NS0yMDU0&is_background=0&is_cache=0&opt_ab_test_id=&opt_ab_trace=0&opt_ad_context=&opt_androidid=6c3464274f8d1715&opt_app_pkgid=com.jifen.qukan&opt_app_vc=30997000&opt_app_vn=3.9.97.000.0923.1549&opt_bootstrap_v=1.371&opt_brand=OPPO&opt_channel=13&opt_current_index=3&opt_current_page=1&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=2.840&opt_dsp_slotid=7239014&opt_exp_id=1%2C79562%2C82572%2C82731&opt_ideaid=0&opt_imei=864396035065876&opt_imsi=460019038052815&opt_limit_price=0&opt_mediaid=80000001&opt_meid=&opt_memberid=153174492&opt_model=OPPO+A57&opt_nettype=NETTYPE_WIFI&opt_oaid=&opt_orientation=0&opt_os_version=6.0.1&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=NmYxMDNjZmQ0MTc2Yjg2YThmYTYwLjM5NS0yMDU0&opt_seq_id=1&opt_slotid=7239014&opt_src=ADX&opt_unique_slotid=null&opt_v=2.840&os=Android&sh=1280&sw=720&t=dsp_reqid&timestamp=1601288760966&toutiao_ad_num=0&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 6.0.1; OPPO A57 Build/MMB29M)" "1.59.58.109" "-" 0.000 "tuid=Z5qz7TdcQjyTrTL--rQCIQ" "tkid=ACFnmrPtN1xCPJOtMv76tAIhFmZ0TPqbBnw0NzUxNDk1MDg5NTIyNQ",2020-09-28,18,25
1601288759865,192.168.91.1,117.181.116.8 - - [28/Sep/2020:18:25:59 +0800] "GET /bidsdk?iclicashsid=MDQyMTIxZDlmNzgxZjc4NTQwYWUwLjk0My0yMDUy&opt_ab_test_id=&opt_ab_trace=0&opt_ad_context=&opt_androidid=d7fe0b211d042a46&opt_app_pkgid=com.lechuan.mdwz&opt_app_vc=102400&opt_app_vn=1.24.0.0917.1354&opt_bootstrap_v=1.371&opt_brand=vivo&opt_channel=&opt_current_index=0&opt_current_page=0&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=2.9.7.0&opt_dsp_slotid=920190004&opt_exp_id=3%2C47295%2C54409%2C62106%2C66925%2C66928%2C67831%2C69660%2C75248%2C75273%2C75298%2C76136%2C76369%2C77714%2C77717%2C77748%2C79337%2C79476%2C79479%2C79890%2C80278%2C80654%2C80746%2C80836%2C81280%2C81315%2C81499%2C81530%2C81622%2C81719%2C81723%2C82235%2C82349%2C82545%2C82577&opt_ideaid=0&opt_imei=863209030093713&opt_imsi=460008452674364&opt_limit_price=0&opt_mediaid=80004786&opt_meid=&opt_memberid=1085501127&opt_model=vivo+X7Plus&opt_nettype=NETTYPE_LTE&opt_oaid=&opt_orientation=0&opt_os_version=5.1.1&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=MDQyMTIxZDlmNzgxZjc4NTQwYWUwLjk0My0yMDUy&opt_seq_id=1&opt_slotid=7174416&opt_src=TOUTIAO&opt_unique_slotid=null&opt_v=2.760&os=Android&sh=1920&sw=1080&t=dsp_reqid&timestamp=1601288761636&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 5.1.1; vivo X7Plus Build/LMY47V)" "117.181.116.8" "-" 0.000 "tuid=rOQP9bFPmHFltkGmlAwqAw" "tkid=ACGs5A_1sU-YcWW2QaaUDCoDT-o0xDINZYBtZHd6",2020-09-28,18,25
1601288758743,192.168.96.217,221.230.232.243 - - [28/Sep/2020:18:25:58 +0800] "GET /bidsdk?iclicashsid=NDFmNWZhMGQwNjgwZTY0ZGY4NTUwLjMzOC0yMDQt&opt_ab_test_id=&opt_ab_trace=0&opt_ad_context=&opt_androidid=5ccef63a9b874367&opt_app_pkgid=com.jifen.qukan&opt_app_vc=30995000&opt_app_vn=3.9.95.000.0909.1541&opt_bootstrap_v=1.371&opt_brand=vivo&opt_channel=23&opt_current_index=1&opt_current_page=1&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=2.9.7.0&opt_dsp_slotid=944213596&opt_exp_id=1%2C67782%2C68535%2C69356%2C70949%2C75761%2C75936%2C77216%2C78612%2C78734%2C79011%2C79561%2C80369%2C81664%2C81677%2C81831%2C81956%2C82046%2C82096%2C82152%2C82365%2C82403%2C82540%2C82553%2C82743%2C82779%2C82780&opt_ideaid=0&opt_imei=867217036485136&opt_imsi=460020012150637&opt_limit_price=0&opt_mediaid=80000001&opt_meid=&opt_memberid=235500281&opt_model=vivo+Y66i&opt_nettype=NETTYPE_WIFI&opt_oaid=&opt_orientation=0&opt_os_version=7.1.2&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=NDFmNWZhMGQwNjgwZTY0ZGY4NTUwLjMzOC0yMDQt&opt_seq_id=1&opt_slotid=7481000&opt_src=TOUTIAO&opt_unique_slotid=null&opt_v=2.840&os=Android&sh=1280&sw=720&t=dsp_reqid&timestamp=1601288758325&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 7.1.2; vivo Y66i Build/N2G47H)" "221.230.232.243" "-" 0.000 "tuid=o-rry-uBT3yHAMCrVmHqXA" "tkid=ACGj6uvL64FPfIcAwKtWYepcyx3iMvNPJ1E0NzUxNDk1MDg5NTIyNQ",2020-09-28,18,25
1601288759939,192.168.91.3,211.83.92.62 - - [28/Sep/2020:18:25:59 +0800] "GET /bidsdk?iclicashsid=YzhjYmYyZWQ4MzYyMjQyYTMzZjYwLjI2OS0xMzIx&opt_ab_test_id=75626&opt_ab_trace=0&opt_ad_context=&opt_androidid=c75892447d29a354&opt_app_pkgid=com.jifen.qukan&opt_app_vc=30997000&opt_app_vn=3.9.97.000.0923.1549&opt_bootstrap_v=1.371&opt_brand=Meizu&opt_channel=&opt_current_index=0&opt_current_page=0&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=&opt_dsp_slotid=3000393644793530&opt_exp_id=1%2C67782%2C79562%2C82572%2C82731&opt_ideaid=0&opt_imei=864499037685418&opt_imsi=460110750430796&opt_limit_price=0&opt_mediaid=80000001&opt_meid=864499037685400&opt_memberid=226573956&opt_model=M5+Note&opt_nettype=NETTYPE_WIFI&opt_oaid=dd45f6770eb95acab20a70e79fa4f9c9&opt_orientation=0&opt_os_version=7.0&opt_report_type=0&opt_sdk_adtype=4&opt_searchid=YzhjYmYyZWQ4MzYyMjQyYTMzZjYwLjI2OS0xMzIx&opt_seq_id=1&opt_slotid=7565361&opt_src=GDT&opt_unique_slotid=null&opt_v=2.840&os=Android&sh=1920&sw=1080&t=dsp_reqid&timestamp=1601288757800&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 7.0; M5 Note Build/NRD90M)" "211.83.92.62" "-" 0.000 "tuid=FxA8YaIXTxq3RTvD8NlRfA" "tkid=ACEXEDxhohdPGrdFO8Pw2VF8wobRmT2n2lE0NzUxNDk1MDg5NTIyNQ",2020-09-28,18,25
1601288759747,192.168.91.250,111.43.244.14 - - [28/Sep/2020:18:25:59 +0800] "GET /bidsdk?iclicashsid=MjQxNGRlYWNmZDY2OGM4YzkzMTcwLjU2Ny0yMDUx&opt_ab_test_id=&opt_ab_trace=0&opt_ad_context=&opt_androidid=5810c128da407b59&opt_app_pkgid=com.jifen.qukan&opt_app_vc=30997000&opt_app_vn=3.9.97.000.0923.1549&opt_bootstrap_v=1.371&opt_brand=HUAWEI&opt_channel=6&opt_current_index=9&opt_current_page=1&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=&opt_dsp_slotid=2021723283470903&opt_exp_id=1%2C67782%2C79562%2C82572%2C82731&opt_ideaid=0&opt_imei=863513048948259&opt_imsi=460019075044529&opt_limit_price=0&opt_mediaid=80000001&opt_meid=&opt_memberid=51332346&opt_model=JKM-AL00b&opt_nettype=NETTYPE_WIFI&opt_oaid=7fd37f6f-ef77-3216-b3fe-7dfbebfe9816&opt_orientation=0&opt_os_version=9&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=MjQxNGRlYWNmZDY2OGM4YzkzMTcwLjU2Ny0yMDUx&opt_seq_id=1&opt_slotid=7000128&opt_src=GDT&opt_unique_slotid=null&opt_v=2.840&os=Android&sh=2137&sw=1080&t=dsp_reqid&timestamp=1601288759059&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 9; JKM-AL00b Build/HUAWEIJKM-AL00b)" "111.43.244.14" "-" 0.000 "tuid=1D3YLo11W743DTy-epUlKw" "tkid=ACHUPdgujXVbvjcNPL56lSUr44YnDEKReyg0NzUxNDk1MDg5NTIyNQ",2020-09-28,18,25
1601288758719,192.168.91.3,111.52.43.47 - - [28/Sep/2020:18:25:58 +0800] "GET /bidsdk?gdt_ad_num=0&iclicashsid=ODIxY2M1OGU3Y2IyYjM4MGQyMTgwLjQ5MTU1OTYt&is_background=0&is_cache=1&opt_ab_test_id=81529%2C81529&opt_ab_trace=0&opt_ad_context=&opt_androidid=8cad6befab4c69be&opt_app_pkgid=com.jifen.qukan&opt_app_vc=30997000&opt_app_vn=3.9.97.000.0923.1549&opt_bootstrap_v=&opt_brand=HUAWEI&opt_channel=99&opt_current_index=0&opt_current_page=0&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=2.840&opt_dsp_slotid=1024335&opt_exp_id=1%2C67783%2C68534%2C70949%2C75762%2C75935%2C77217%2C78353%2C78612%2C78816%2C79561%2C80368%2C81677%2C81814%2C81958%2C82096%2C82133%2C82201%2C82298%2C82371%2C82373%2C82572%2C82592%2C82596%2C82600%2C82673%2C82714%2C82729&opt_ideaid=0&opt_imei=860057043777662&opt_imsi=460013582231638&opt_limit_price=0&opt_mediaid=80000001&opt_meid=&opt_memberid=218458340&opt_model=EML-AL00&opt_nettype=NETTYPE_WIFI&opt_oaid=f36afefa-ffaf-9a23-fb77-6bdfdeff6daf&opt_orientation=0&opt_os_version=9&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=ODIxY2M1OGU3Y2IyYjM4MGQyMTgwLjQ5MTU1OTYt&opt_seq_id=1&opt_slotid=1024335&opt_src=ADX&opt_unique_slotid=null&opt_v=2.840&os=Android&sh=2159&sw=1080&t=dsp_reqid&timestamp=1601288724080&toutiao_ad_num=0&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 9; EML-AL00 Build/HUAWEIEML-AL00)" "111.52.43.47" "-" 0.000 "tuid=89NAYsa1Yuo9-I2WBFhMLw" "tkid=ACHz00BixrVi6j34jZYEWEwvhLKdW21eM6I0NzUxNDk1MDg5NTIyNQ",2020-09-28,18,25
1601288759621,192.168.86.63,39.144.24.40 - - [28/Sep/2020:18:25:59 +0800] "GET /bidsdk?gdt_ad_num=0&iclicashsid=Mzc2NmI5MDAzODdlZTFkMTgyMzgwLjEwMDEwMTMt&is_background=0&is_cache=0&opt_ab_test_id=81892%2C81892&opt_ab_trace=0&opt_ad_context=&opt_androidid=eb0f751485627498&opt_app_pkgid=com.jifen.qukan&opt_app_vc=30997000&opt_app_vn=3.9.97.000.0923.1549&opt_bootstrap_v=1.371&opt_brand=HONOR&opt_channel=52&opt_current_index=3&opt_current_page=1&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=2.840&opt_dsp_slotid=7239014&opt_exp_id=1%2C79562%2C82572%2C82731&opt_ideaid=0&opt_imei=868650043128308&opt_imsi=460021386111466&opt_limit_price=0&opt_mediaid=80000001&opt_meid=&opt_memberid=444366853&opt_model=JSN-AL00a&opt_nettype=NETTYPE_LTE&opt_oaid=f3bfdaa7-ffff-166e-ab66-bd3e5fff7c91&opt_orientation=0&opt_os_version=8.1.0&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=Mzc2NmI5MDAzODdlZTFkMTgyMzgwLjEwMDEwMTMt&opt_seq_id=1&opt_slotid=7239014&opt_src=ADX&opt_unique_slotid=null&opt_v=2.840&os=Android&sh=2222&sw=1080&t=dsp_reqid&timestamp=1601288755386&toutiao_ad_num=0&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 8.1.0; JSN-AL00a Build/HONORJSN-AL00a)" "39.144.24.40" "-" 0.000 "tuid=dSAvmwGSAgjXM-ORCRnHIA" "tkid=ACF1IC-bAZICCNcz45EJGccgbQowi5kPvoU0NzUxNDk1MDg5NTIyNQ",2020-09-28,18,25
1601288758940,192.168.91.199,223.104.190.111 - - [28/Sep/2020:18:25:58 +0800] "GET /bidsdk?iclicashsid=YzdiY2EwZGIwYWYwOTViM2I0YTcwLjQ1NzEwMTMy&opt_ab_test_id=&opt_ab_trace=0&opt_ad_context=&opt_androidid=5e46ea4fc1a054de&opt_app_pkgid=com.lechuan.midunovel&opt_app_vc=5300&opt_app_vn=5.30.0.0918.1210&opt_bootstrap_v=1.371&opt_brand=OPPO&opt_channel=&opt_current_index=0&opt_current_page=0&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=2.9.7.0&opt_dsp_slotid=903425538&opt_exp_id=3%2C47296%2C62106%2C66927%2C67832%2C69660%2C75154%2C75298%2C76047%2C76370%2C77707%2C77747%2C80278%2C80655%2C80835%2C81280%2C81500%2C81532%2C81622%2C81711%2C81718%2C81730%2C82018%2C82236%2C82405%2C82545%2C82718&opt_ideaid=0&opt_imei=860149042755458&opt_imsi=&opt_limit_price=0&opt_mediaid=80001098&opt_meid=&opt_memberid=830603080&opt_model=PBET00&opt_nettype=NETTYPE_LTE&opt_oaid=B3A4A81C5060412FB5384431B28288A8f735cf7c45f187f8d2b818ed6626f946&opt_orientation=0&opt_os_version=10&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=YzdiY2EwZGIwYWYwOTViM2I0YTcwLjQ1NzEwMTMy&opt_seq_id=1&opt_slotid=7248817&opt_src=TOUTIAO&opt_unique_slotid=null&opt_v=2.821&os=Android&sh=2132&sw=1080&t=dsp_reqid&timestamp=1601288758910&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 10; PBET00 Build/QKQ1.190918.001)" "223.104.190.111" "-" 0.000 "tuid=j6rmXW8bwfPWZX8scV1N6g" "tkid=ACGPquZdbxvB89ZlfyxxXU3qdIDkdAIdrhZtaWR1",2020-09-28,18,25
1601288759733,192.168.97.86,117.139.225.101 - - [28/Sep/2020:18:25:59 +0800] "GET /bidsdk?iclicashsid=ZjYyYzg1ZTk1MjgwYzMzYmI1ODIwLjE5MDg5NDkt&opt_ab_test_id=&opt_ab_trace=0&opt_ad_context=&opt_androidid=e3a5014aa03397eb&opt_app_pkgid=com.lechuan.midunovel&opt_app_vc=5311&opt_app_vn=5.31.1.0927.1129&opt_bootstrap_v=1.372&opt_brand=Redmi&opt_channel=&opt_current_index=0&opt_current_page=0&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=2.9.7.0&opt_dsp_slotid=945146423&opt_exp_id=3%2C47296%2C62106%2C66927%2C67832%2C69660%2C75297%2C76369%2C77709%2C77749%2C80278%2C80654%2C80835%2C81280%2C81499%2C81622%2C81711%2C81719%2C81729%2C82235%2C82407%2C82420%2C82545&opt_ideaid=0&opt_imei=866146030373421&opt_imsi=&opt_limit_price=0&opt_mediaid=80001098&opt_meid=&opt_memberid=11534586&opt_model=Redmi+K30+Pro&opt_nettype=NETTYPE_WIFI&opt_oaid=237d8d8355d3082&opt_orientation=0&opt_os_version=10&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=ZjYyYzg1ZTk1MjgwYzMzYmI1ODIwLjE5MDg5NDkt&opt_seq_id=1&opt_slotid=7632373&opt_src=TOUTIAO&opt_unique_slotid=null&opt_v=2.830-spe01&os=Android&sh=2270&sw=1080&t=dsp_reqid&timestamp=1601288760215&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 10; Redmi K30 Pro MIUI/V12.0.8.0.QJKCNXM)" "117.139.225.101" "-" 0.000 "tuid=QBKNwHwYRjOk_AJkJdNBzw" "tkid=ACFAEo3AfBhGM6T8AmQl00HP_-2ubXZOo45taWR1",2020-09-28,18,25
